Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,Web_Traffic,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
,0,0,0,4,0,0,0,0,1,1,1,1,1,0
,0,0,0,3,0,0,0,0,1,1,1,1,1,0
,0,0,0,2,0,0,0,0,1,1,1,1,1,0
,0,0,0,6,0,0,0,0,1,1,1,1,1,0
,0,0,0,5,0,0,0,0,1,1,1,1,1,0
urlz.fr,0,0,0,1,0,0,0,0,1,0,1,1,0,1
sadfjkyjnhaeafewfeagege.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
wwwv.smbc-card.twoot.eieagc.cn,0,0,1,1,0,0,0,1,1,1,1,1,1,1
thetollroads.com-pvt.win,0,0,0,0,0,0,0,1,1,1,1,1,1,1
attsdesever.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1
romantic-pets.surge.sh,0,0,0,0,0,0,0,1,1,1,1,1,0,1
ugugufifguyegfyegiuc.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,1,1,1
tinyurl.com,0,1,1,1,0,0,1,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
pxl.fm,0,0,0,0,0,0,0,0,1,0,1,1,0,1
bafybeifgzx4io3dzbvis5ts2t24kltun72lzv7l37zroel7prg5wfg352i.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,0,1,1,0,1
sbbpi.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1
krakenelogion.webflow.io,0,0,0,0,0,0,0,0,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
assessoriadeempres.wixsite.com,0,0,0,1,0,0,0,0,1,0,1,1,0,1
linkin.bio,0,0,0,1,0,0,0,0,1,1,1,1,0,1
materd.me,0,0,0,0,0,0,0,0,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
43.163.110.29,0,0,0,0,0,0,0,0,1,1,1,1,1,1
uspshcy.win,0,0,0,0,0,0,0,0,1,1,1,1,1,1
txtag.org-txtagstorefrontqys.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1
pub-332e25ac40fe42d5af737ce9b83b83d2.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
smbc-card.whoor.hlwtts.cn,0,0,1,1,0,0,0,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,0,1,1,0,1
zrokj.cn,0,0,0,0,0,0,0,0,1,1,1,1,0,1
txtag.com-vnbdr.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
txtag.org-txtagstorefrontaae.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,1,0,1
home-102517.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1
pub-fe8a751592d0411497bb061512d1c782.r2.dev,0,0,1,1,0,0,0,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1
nhj0652301.web.app,0,0,0,0,0,0,0,0,1,0,1,1,0,1
sbc-104909.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1
sharpethomas36.wixsite.com,0,0,0,1,0,0,0,0,1,0,1,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,1,0,1
charity-suite-uk1.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,1
web3blockchainvaultfix.com,0,0,0,1,0,0,1,0,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1
evri.delivergb.xin,0,0,0,0,0,0,0,0,1,1,1,1,1,1
e-zpass.com-zes.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,0,1,1,0,1
rallycredltuni0nm0bile.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1
sbbredirct2.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,1
allegrolokalnie.pl-oferta7985905.shop,0,0,0,0,0,0,0,1,1,1,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1
shaydenanna.wixsite.com,0,0,0,1,0,0,0,0,1,0,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,0,1,1,0,1
pub-8b01452faac14401bae5354aefac3154.r2.dev,0,0,1,1,0,0,0,1,1,0,1,1,0,1
pub-7c41e5e1cc0b4274848316ccbf82481f.r2.dev,0,0,1,1,0,0,0,1,1,0,1,1,0,1
d.adroll.com,0,0,1,2,0,0,0,0,1,1,1,1,0,1
txtag.org-txtagstorefrontfknly.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
inc-104665.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1
sevvviicess.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
dao-helpdesk.app,0,0,0,0,0,0,0,1,1,1,1,1,0,1
help-trizzurru-b-ridge.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,0,1,1,0,1
orange-identificat.wixsite.com,0,0,0,1,0,0,0,1,1,0,1,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,1,0,1
iholdemanoucam.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,0,1,1,0,1
407etr.com-gsza.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
paytolljtgv.vip,0,0,0,0,0,0,0,0,1,1,1,1,0,1
paytollitmg.vip,0,0,0,0,0,0,0,0,1,1,1,1,0,1
e-zpass.com-roadetci.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
c6rfdyuxsijmk.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
ow.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
puremotifservicefr.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1
terlalu377.bubbleapps.io,0,0,0,2,0,0,0,0,1,1,1,1,0,1
trezorhelptrezor--io.webflow.io,0,0,0,0,0,0,0,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,0,1,1,0,1
bing.com,0,0,1,2,0,0,0,0,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
pub-c77c23fb98e140f092f73fc61fdf3d0b.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1
ipfs.best-practice.se,0,0,1,2,0,0,0,1,1,1,1,1,0,1
thetollroads-tollevasionyzb.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
alwatanarab.com,0,0,0,1,0,0,0,0,1,0,1,1,0,1
pub-85898ccf2bf04ae9bbc716993ae9553d.r2.dev,0,0,1,1,0,0,0,1,1,0,1,1,0,1
com-xiiizq.vip,0,0,0,0,0,0,0,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,0,1,1,0,1
case1001056218521564552966.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1
pub-f256efe55fbd4fcb8eedd6b766582d67.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1
org-tla.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
damanhurntrane.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
digital3rivers-e.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1
sdffghhjjrerttytyuyiuxcvcbvf.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
txtag.com-xgoi.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,0,1,1,0,1
myurls.bio,0,0,0,1,0,0,0,0,1,1,1,1,0,1
thetollroad.com-secureccd.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1
help---cdn-ledge.webflow.io,0,0,0,0,0,0,0,1,1,0,1,1,0,1
severupdating04940.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
eroslombardieli4.blogspot.com,0,0,0,0,0,0,1,0,1,0,1,1,0,1
centriscu.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
thetollroads-paytollext.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
urulmbk87.ukit.me,0,0,0,0,0,0,0,0,1,1,1,1,1,1
e-zpassny.com-ticketerc.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
metiamaskloginei.webflow.io,0,0,0,0,0,0,0,0,1,0,1,1,0,1
koiidapbundle.pages.dev,0,0,0,0,0,0,0,0,1,0,1,1,0,1
dk11863324060.activehosted.com,0,0,0,2,0,0,0,0,1,0,1,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,1,0,1,1,0,1
api.shopmy.us,0,0,1,2,1,0,0,0,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
hotmailupdateter.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
usps.com-tracking-usxxxv.cc,0,0,0,0,0,0,0,1,1,1,1,1,1,1
script.google.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1
solflareconnectpad.pages.dev,0,0,0,0,0,0,0,0,1,0,1,1,0,1
thetollroads-paytollxxx.vip,0,0,0,0,0,0,0,1,1,1,1,1,1,1
brwtihfyemdrt.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1
paytollotd.vip,0,0,0,0,0,0,0,0,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
allegrolokalnie.kategorie-promowane-391.shop,0,0,0,0,0,0,0,1,1,1,1,1,0,1
ezdrivema.com-xiiivb.vip,0,0,0,0,0,0,0,1,1,1,1,1,0,1
uspsbca.win,0,0,0,0,0,0,0,0,1,1,1,1,0,1
9ez6jphbb.cc.rs6.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
gofundme.com,0,0,0,2,0,0,0,0,1,0,1,1,0,1
qweyuyrtrr.w3spaces.com,0,0,0,1,0,0,0,0,1,0,1,1,0,1
metamaskwalletextensiioni.webflow.io,0,0,0,0,0,0,0,0,1,0,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,0,1,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,1,0,1
ezdrivema.com-securelad.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
uusfmrpl.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1
caracasmateriais.blogspot.com,0,0,0,0,0,0,1,0,1,0,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,0,1,1,0,1
mochicatcollection.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,1
mylinks.ai,0,0,0,1,0,0,0,0,1,0,1,1,0,1
cfrgthytrvtbbgf.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
cvbynumnybt.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1
pixoid-apps.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,1
currently-1010.square.site,0,0,0,0,0,0,0,1,1,1,1,1,0,1
telegramfg.cc,0,0,0,1,0,0,0,0,1,1,1,1,0,1
guptanikshay.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,1
bafybeicyxv6xbf3v4gjxj2bpxhfcs53ndh46474rulxgs5qtz7avt6r5lq.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,0,1,1,0,1
com-etcxaaac.vip,0,0,0,0,0,0,0,1,1,1,1,1,1,1
txtag.org-txhhqwpwteivhw.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
bafybeiggrw4kkz5xjupszfsmwpytitphrqpmj4kjhu4ylgr6ubvcxksrci.ipfs.w3s.link,0,0,1,1,0,0,0,0,1,1,1,1,0,1
aauth-sso-kucoinlogin.webflow.io,0,0,0,0,0,0,0,1,1,0,1,1,0,1
org-txtagstorefrontqtc.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
01-x.18176305.xyz,0,0,0,3,0,0,0,1,1,1,1,1,1,1
com-tracking-xxxxx.cc,0,0,0,0,0,0,0,1,1,1,1,1,1,1
sunpass.com-tollbillxr.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
76ue5e5u7uje5u7.pages.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,1
com-hfwz.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
floranda-seydoux.systeme.io,0,0,0,0,0,0,0,1,1,1,1,1,0,1
defidappsrestore.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
reurl.cc,0,0,0,1,0,0,0,0,1,0,1,1,0,1
tribelio.page,0,0,0,1,0,0,0,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1
wwxhajudjgwjklckvzgs1.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
homebroadatt.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
47.253.115.187,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10i.b45.mytemp.website,0,0,0,0,0,0,0,0,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1
com-qwd.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
help021394912385712834.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
n2b.goexposoftware.com,0,0,1,5,1,0,0,0,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
org-txtagstorefrontcqh.world,0,0,0,0,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,0,1,1,0,1
ezdrivema.com-etcldchv.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1
metamseklogim.webflow.io,0,0,0,0,0,0,0,0,1,0,1,1,0,1
olx-pl.ketbety.cfd,0,0,1,3,0,0,0,1,1,1,1,1,1,1
com-tracklqg.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
secure.ezpasspqj.xin,0,0,0,0,0,0,0,0,1,1,1,1,1,1
e-zpass.com-pcj.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
info-lieferung-pakete-kurier.com,0,0,0,2,0,0,0,1,1,1,1,1,0,1
my-site-102029-103594.square.site,0,0,0,0,0,0,0,1,1,1,1,1,1,1
skirnbid.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
pub-313b636324fd4678a4a5d96493f238eb.r2.dev,0,0,1,1,0,0,0,1,1,0,1,1,0,1
id-ionos-de-webmail-login.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,1
paytollochj.vip,0,0,0,0,0,0,0,0,1,1,1,1,1,1
secueverloginauthweb.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1
banvzlaenlinea.webcindario.com,0,0,1,2,0,0,0,0,1,0,1,1,0,1
home-105239.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1
bafybeiekyrr3js3knnjsrul2ggivbct5blm4nlauadqh42bz6zdlk6vkhm.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,0,1
mondiairelay-fr-consignes.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1
l.wl.co,0,0,0,1,1,0,0,0,1,1,1,1,0,1
gtpantryplus.shop,0,0,0,1,0,0,0,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
sssssksjs.onemob.com,0,0,1,2,0,0,0,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
bafybeifs3tluzolruj3cqnghm6zfoqlw4muosjjglietkwsluc3wv5pqpe.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,0,1,1,0,1
docs-start-ledger-cdn.webflow.io,0,0,0,0,0,0,0,1,1,0,1,1,0,1
abv-106792.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1
currentlyatt090.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
grwebsites.com,0,0,0,3,0,0,0,0,1,0,1,1,0,1
txtag.org-txtagstorefrontrtt.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
secure.paymxntxmxq.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1
mypeachpass.com-cyrt.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,0,1,1,0,1
webmailalertservic.wixsite.com,0,0,0,1,0,0,0,0,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1
optikgeneral.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
video-virall-in.lv-reg.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1
129.226.211.41,0,0,1,1,1,0,0,0,1,0,1,1,0,1
eastlink-108827.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1
l.wl.co,0,0,0,1,1,0,0,0,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
thetollroads-paytollqeo.world,0,0,0,0,0,0,0,1,1,1,1,1,1,1
paytolllmzh.vip,0,0,0,0,0,0,0,0,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,0,1,1,0,1
m---legdrcom--start.webflow.io,0,0,0,0,0,0,0,1,1,0,1,1,0,1
txtag.com-xafl.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
pub-2c41dc2a4fe544379dd65a62b31c94b1.r2.dev,0,0,1,1,0,0,0,1,1,0,1,1,0,1
solutionwebsitedapp.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1
43.156.7.24,0,0,1,3,1,0,0,0,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
courierhelpdesk01.wixsite.com,0,0,0,1,0,0,0,0,1,0,1,1,0,1
getipass.com-nsjg.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
plesknodes.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1
mail-100567.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
secure--sso----robinhood-com.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
driveks.com-ticketnnk.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
app.jotform.com,0,0,0,1,0,0,0,0,1,0,1,1,0,1
gsrhdtjfyutdrestryrutyr.clickfunnels.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1
geaqh-sq.blogspot.com,0,0,0,0,0,0,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
fedecofedecopi.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
lookerstudio.google.com,0,0,0,2,0,0,0,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
pub-f728830ad94042c18a41df8041e0e973.r2.dev,0,0,1,1,0,0,0,1,1,0,1,1,0,1
allegrolokalnie.p2-9a0b-193q.shop,0,0,1,2,0,0,0,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,0,1,1,0,1
www-celulara32-samsung.blogspot.com,0,0,0,0,0,0,1,1,1,0,1,1,0,1
currentlyatt551.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
urlz.fr,0,0,0,1,0,0,0,0,1,0,1,1,0,1
i0k.cc,0,0,0,1,0,0,0,0,1,1,1,1,1,1
auth--app-cryptocom-sso-e-cdn.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,0,1
ingresarbdv2024.webcindario.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
e-zpass.com-etc-bbzj.vip,0,0,0,0,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
proj-ac6e2.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1
cretomic.com,0,0,0,3,0,0,0,0,1,1,1,1,0,1
en-ledger-com-start.webflow.io,0,0,0,0,0,0,0,1,1,0,1,1,0,1
com-tracking-xxxxxz.cc,0,0,0,0,0,0,0,1,1,1,1,1,1,1
t2m.io,0,0,0,1,0,0,0,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
getipass.com-qwzl.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
hotm.art,0,0,0,1,0,0,0,0,1,1,1,1,0,1
id8237462222123.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,1
pub-c7f440236a9e4596b155c7ab367794d3.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1
getipass.com-ticketae.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,1
paytollstf.vip,0,0,0,0,0,0,0,0,1,1,1,1,0,1
rcl.ink,0,0,0,1,0,0,0,0,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,0,1,1,0,1
mariumarketing.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1
redigfrgklounoura.web.app,0,0,0,0,0,0,0,0,1,0,1,1,0,1
metamxaskleogin.webflow.io,0,0,0,0,0,0,0,0,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
ohioturnpike.org-ticketrdc.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
stpetersburgcollege365.ukit.me,0,0,0,0,0,0,0,0,1,1,1,1,1,1
alphalendingservices.com,0,0,1,2,0,0,0,0,1,0,1,1,0,1
e-zpass.org-ygb.xin,0,0,0,0,0,0,0,1,1,1,1,1,0,1
faucingdare.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1
att-104370.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1
sa-zajel.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1
sunpass.com-sunsqf.vip,0,0,0,0,0,0,0,1,1,1,1,1,1,1
dev.casaderincon.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1
canlsdbnd672g4786fas.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1
reportsweb-com-dot-radiant-century-424110-p9.uc.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,1
instagrambusiness-supportcenter.pages.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,1
mail-100202.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1
supportunlockingaccount.com,0,0,1,1,0,0,1,0,1,1,1,1,0,1
fngen.weebly.com,0,0,0,0,0,0,0,0,1,0,1,1,0,1
179.43.159.58,0,0,0,0,0,0,0,0,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,1,0,1
xne.us,0,0,0,1,0,0,0,0,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,0,1
ezdrivema.com-securettc.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1
txtag.org-txtagstorefrontleb.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
gerer-portails-relayfr.info,0,0,0,0,0,0,0,1,1,1,1,1,0,1
txtag.org-txtagstorefrontkqv.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
trezor--safe--start.webflow.io,0,0,0,0,0,0,0,1,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,1
sunpass.com-tollbillnj.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1
mcar.cl,0,0,0,2,0,0,0,0,1,1,1,1,0,1
fr-shumy.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1
shaw-107890.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1
e37b1c33-0827-47ed-ae71-dbeff3bb9704-00-2kbi769ky1nn3.kirk.replit.dev,0,0,1,0,0,0,0,1,1,1,1,1,0,1
cakeresume.com,0,0,0,1,0,0,0,0,1,0,1,1,0,1
